row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,method,cut_mode,cut_value,linkage
run,per_dataset,NIST_Data_Leakage_Case,max,60,45,,1219,189,,,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,,,,,,,success,,1.0,5.3700440528634354,agglomerative,k,45,ward
cluster,per_dataset,NIST_Data_Leakage_Case,max,60,45,0,1219,189,19,0.015586546349466776,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,7,0.3684210526315789,1.9784372826338974,,2015-03-23 18:02:00,2015-03-24 21:06:00,success,,,,agglomerative,k,45,ward
cluster,per_dataset,NIST_Data_Leakage_Case,max,60,45,1,1219,189,5,0.004101722723543888,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,0,0.0,0.0,,2015-03-23 18:06:00,2015-03-23 19:55:00,success,,,,agglomerative,k,45,ward
cluster,per_dataset,NIST_Data_Leakage_Case,max,60,45,2,1219,189,5,0.004101722723543888,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,0,0.0,0.0,,2015-03-23 18:04:00,2015-03-24 19:00:00,success,,,,agglomerative,k,45,ward
cluster,per_dataset,NIST_Data_Leakage_Case,max,60,45,3,1219,189,1,0.0008203445447087777,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,0,0.0,0.0,,2015-03-22 15:55:00,2015-03-22 15:55:00,success,,,,agglomerative,k,45,ward
cluster,per_dataset,NIST_Data_Leakage_Case,max,60,45,4,1219,189,8,0.006562756357670222,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,1,0.125,0.6712555066079294,,2015-03-22 15:12:00,2015-03-24 21:07:00,success,,,,agglomerative,k,45,ward
cluster,per_dataset,NIST_Data_Leakage_Case,max,60,45,5,1219,189,19,0.015586546349466776,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,4,0.21052631578947367,1.1305355900765128,,2015-03-22 15:21:00,2015-03-25 15:25:00,success,,,,agglomerative,k,45,ward
cluster,per_dataset,NIST_Data_Leakage_Case,max,60,45,6,1219,189,14,0.011484823625922888,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,0,0.0,0.0,,2015-03-24 20:24:00,2015-03-25 15:16:00,success,,,,agglomerative,k,45,ward
cluster,per_dataset,NIST_Data_Leakage_Case,max,60,45,7,1219,189,7,0.005742411812961444,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,0,0.0,0.0,,2015-03-23 18:35:00,2015-03-25 14:15:00,success,,,,agglomerative,k,45,ward
cluster,per_dataset,NIST_Data_Leakage_Case,max,60,45,8,1219,189,10,0.008203445447087777,0.5963558574981963,1.5563188976113405,105.97344122004198,327,0.2682526661197703,0.18621821164889255,0,0.0,0.0,,2015-03-22 14:57:00,2015-03-24 20:43:00,success,,,,agglomerative,k,45,ward
