row_type,scope,artifact,aggregation,window_s,selected_k,cluster_id,rows,features_total,cluster_size,cluster_frac,silhouette_score,davies_bouldin_score,calinski_harabasz_score,largest_cluster_size,largest_cluster_frac,attack_rate_global,attack_count,attack_rate,attack_lift_vs_global,artifact_count,time_cluster_min,time_cluster_max,status,warnings,best_cluster_attack_rate,best_cluster_attack_lift,method,cut_mode,cut_value,linkage
run,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,,4745,189,,,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,,,,,,,success,,0.6666666666666666,4.792929292929293,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,0,4745,189,35,0.007376185458377239,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,13,0.37142857142857144,2.6703463203463205,,2022-02-04 17:18:00,2022-02-13 11:17:00,success,,,,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,1,4745,189,2367,0.498840885142255,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,336,0.14195183776932827,1.0205476821446404,,2022-02-04 07:39:00,2022-02-13 08:02:00,success,,,,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,2,4745,189,33,0.006954689146469968,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,3,0.09090909090909091,0.6535812672176309,,2022-02-09 04:53:00,2022-02-12 17:48:00,success,,,,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,3,4745,189,158,0.03329820864067439,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,17,0.10759493670886076,0.7735423858841581,,2022-02-05 02:45:00,2022-02-12 21:31:00,success,,,,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,4,4745,189,54,0.011380400421496312,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,11,0.2037037037037037,1.4645061728395061,,2022-02-05 01:40:00,2022-02-12 22:57:00,success,,,,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,5,4745,189,615,0.12961011591148577,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,87,0.14146341463414633,1.0170362158167037,,2022-02-05 01:41:00,2022-02-12 23:05:00,success,,,,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,6,4745,189,80,0.01685985247629083,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,12,0.15,1.0784090909090909,,2022-02-05 04:00:00,2022-02-12 22:04:00,success,,,,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,7,4745,189,154,0.032455216016859856,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,30,0.19480519480519481,1.4005312868949233,,2022-02-05 03:57:00,2022-02-12 22:45:00,success,,,,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,8,4745,189,10,0.002107481559536354,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,0,0.0,0.0,,2022-02-04 07:05:00,2022-02-12 19:23:00,success,,,,agglomerative,k,24,ward
cluster,per_dataset,Magnet_CTF_2022_Windows_Laptop,max,60,24,9,4745,189,12,0.0025289778714436247,0.6822379016608592,1.8743047706300089,735.7736514116019,2367,0.498840885142255,0.13909378292939936,8,0.6666666666666666,4.792929292929293,,2022-02-06 07:45:00,2022-02-12 00:04:00,success,,,,agglomerative,k,24,ward
